"company","category","size","title","level","city","url","updated"
"Jeen AI","Productivity","s","DevOps Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-team-lead-at-jeen-ai-4400922636?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Paragon","Cybersecurity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-paragon-4400922396?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Paragon","Cybersecurity","l","Site Reliability Engineer (SRE)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/site-reliability-engineer-sre-at-paragon-4400916708?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"CyberArk","Cybersecurity","l","Senior DevOps Platform Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-devops-platform-engineer-at-cyberark-4203254670?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Payoneer Global","Fintech","l","Senior DevOps Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-payoneer-4366368788?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Dream Security","Cybersecurity","m","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-dream-4335498627?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Mastercard","E-commerce & Retail","s","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-mastercard-4385713625?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"eToro","Fintech","l","Devops Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/etoro/41.009/devops-engineer/99.86D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"NextSilicon","Semiconductors","l","Senior DevOps Engineer","Engineer","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/senior-devops-engineer/9C.161?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"ThetaRay","Fintech","m","AI Delivery Manager - Financial Crime","Manager","הוד השרון","https://www.comeet.com/jobs/thetaray/72.00F/ai-delivery-manager---financial-crime/60.D58?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"DRS RADA Technologies","Aerospace","l","DevOps Student","Student","נתניה","https://il.linkedin.com/jobs/view/devops-student-at-drs-rada-technologies-4399886674?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Appcharge","Fintech","s","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-appcharge-4384849163?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Blink Fintech","Telecommunications","s","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-blink-4399853461?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Fireblocks","Fintech","l","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-fireblocks-4399898151?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"NetNut","AdTech","m","Production Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/production-engineer-at-netnut-io-4397238028?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Mobileye","Automotive","l","Senior SRE & Linux Infrastructure Engineer - ML Platform","Engineer","ירושלים","https://il.linkedin.com/jobs/view/senior-sre-linux-infrastructure-engineer-ml-platform-at-mobileye-4351819106?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Moon Active","Gaming","l","IT Infrastructure and Cloud Team Leader","Manager","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/it-infrastructure-and-cloud-team-leader/CB.E20?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"torq","Cybersecurity","m","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-torq-4375778009?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Varonis Systems","Cybersecurity","l","DevOps Engineer","Engineer","הרצליה","https://il.linkedin.com/jobs/view/devops-engineer-at-varonis-4398384262?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Intel","Semiconductors","l","Linux Driver Wifi developer","Engineer","ירושלים","https://il.linkedin.com/jobs/view/linux-driver-wifi-developer-at-intel-4375301269?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
