"company","category","size","title","level","city","url","updated"
"Connecteam","Productivity","l","AI Developer","Scientist","ראשון לציון","https://il.linkedin.com/jobs/view/ai-developer-at-connecteam-4238977783?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Parallel Wireless","Telecommunications","l","PHY Algorithms Senior Engineer - AI/ML","Scientist","צור יגאל","https://il.linkedin.com/jobs/view/phy-algorithms-senior-engineer-ai-ml-at-parallel-wireless-4401740663?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Papaya Global","Productivity","l","AI Engineer, Agentic Workflows","Scientist","הרצליה","https://il.linkedin.com/jobs/view/ai-engineer-agentic-workflows-at-papaya-global-4400760571?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"abra","Productivity","l","Senior AI Engineer","Scientist","רעננה","https://il.linkedin.com/jobs/view/senior-ai-engineer-at-abra-4401101056?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"abra","Productivity","l","Real-Time AI Database Engineer","Scientist","רעננה","https://il.linkedin.com/jobs/view/real-time-ai-database-engineer-at-abra-4400796221?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Mobileye","Automotive","l","Algorithm Researcher (CTO Team)","Scientist","ירושלים","https://il.linkedin.com/jobs/view/algorithm-researcher-cto-team-at-mobileye-4235865148?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Mobileye","Automotive","l","Senior Deep Learning Researcher","Scientist","ירושלים","https://il.linkedin.com/jobs/view/senior-deep-learning-researcher-at-mobileye-4400769340?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Mobileye","Automotive","l","Applied AI Researcher - GenAI","Scientist","ירושלים","https://il.linkedin.com/jobs/view/applied-ai-researcher-genai-at-mobileye-4400759550?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"NextSilicon","Semiconductors","l","AI Compiler Engineer","Scientist","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/ai-compiler-engineer/97.F5B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"NextSilicon","Semiconductors","l","AI Libraries Engineer","Scientist","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/ai-libraries-engineer/BD.763?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"NextSilicon","Semiconductors","l","Algorithm Engineer","Scientist","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/algorithm-engineer/55.064?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"ThetaRay","Fintech","m","Algorithm Researcher","Scientist","הוד השרון","https://www.comeet.com/jobs/thetaray/72.00F/algorithm-researcher/E6.864?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"ScyllaDB","Cloud Computing","l","GTM Engineer (AI & Automation)","Scientist","הרצליה","https://www.comeet.com/jobs/scylladb/E4.006/gtm-engineer-ai--automation/CD.868?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"BioCatch","Cybersecurity","l","Data Scientist","Scientist","תל אביב-יפו","https://www.comeet.com/jobs/biocatch/03.00E/data-scientist/F9.06C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"ActiveFence","Cybersecurity","l","Android Security Research Team Lead","Manager","בנימינה גבעת עדה","https://www.comeet.com/jobs/alice/D5.005/android-security-research-team-lead/C8.866?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Oriient","AI/ML","s","Algorithm Applied Researcher","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/algorithm-applied-researcher-at-oriient-4401060915?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Parallel Wireless","Telecommunications","l","Senior AI Engineer","Scientist","צור יגאל","https://il.linkedin.com/jobs/view/senior-ai-engineer-at-parallel-wireless-4388794219?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"BlueGreen Water Technologies","Sustainable Technology","s","Machine Learning & Signal Processing Scientist (Hybrid)","Scientist","מודיעין-מכבים-רעות","https://il.linkedin.com/jobs/view/machine-learning-signal-processing-scientist-hybrid-at-bluegreen-water-technologies-4401062892?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"BlueGreen Water Technologies","Sustainable Technology","s","Machine Learning & Signal Processing Scientist","Scientist","מודיעין-מכבים-רעות","https://il.linkedin.com/jobs/view/machine-learning-signal-processing-scientist-at-bluegreen-water-technologies-4401063342?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Navina Technologies","Health","m","AI Architect","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-architect-at-navina-4352509432?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Sola Security","Cybersecurity","xs","Senior Applied AI Researcher","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-applied-ai-researcher-at-sola-security-4399151529?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"EyeContact","Health","xs","Senior Data Scientist","Scientist","רחובות","https://il.linkedin.com/jobs/view/senior-data-scientist-at-eyecontact-dx-4399502677?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Loora","AI/ML","s","AI Video Editor","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-video-editor-at-loora-4400025157?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"SysAid","Productivity","l","Team Lead - AI & Connect","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/team-lead-ai-connect-at-sysaid-4399186493?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Gong.io","AI/ML","l","R&D Manager - AI Python Frameworks","Manager","רמת גן","https://il.linkedin.com/jobs/view/r-d-manager-ai-python-frameworks-at-gong-4393594854?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Orca Security","Cybersecurity","l","Head of Research","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-research-at-orca-security-4365751325?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Dream Security","Cybersecurity","m","Senior Data Scientist - AI Research Group","Scientist","רמת גן","https://il.linkedin.com/jobs/view/senior-data-scientist-ai-research-group-at-dream-4399624484?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Lightricks","Digital Media","l","Research Scientist - LTX Model Applications","Scientist","ירושלים","https://il.linkedin.com/jobs/view/research-scientist-ltx-model-applications-at-lightricks-4376646270?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Lightricks","Digital Media","l","Research Scientist – LTX Model Evaluation","Scientist","ירושלים","https://il.linkedin.com/jobs/view/research-scientist-%E2%80%93-ltx-model-evaluation-at-lightricks-4385464762?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Mobileye","Automotive","l","Senior Deep Learning Algorithm Developer","Scientist","ירושלים","https://il.linkedin.com/jobs/view/senior-deep-learning-algorithm-developer-at-mobileye-4298623025?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Oriient","AI/ML","s","Algorithm Engineer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/algorithm-engineer-at-oriient-4400991128?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Stampli","Fintech","l","Data Science Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/data-science-manager-at-stampli-4400993065?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Biobeat","Health","s","Algorithm Engineer – Signal Processing &amp; Machine Learning","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/algorithm-engineer-%E2%80%93-signal-processing-amp-machine-learning-at-biobeat-4399362781?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Finout","Fintech","m","Generative AI Technologist","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/generative-ai-technologist-at-finout-4372140106?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Hailo","Semiconductors","l","Field Application Engineer - AI Accelerators","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/field-application-engineer-ai-accelerators-at-hailo-4400987329?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Stampli","Fintech","l","ML Engineering Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/ml-engineering-manager-at-stampli-4400988337?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"DoubleVerify","AdTech","l","Manager, Data Science & Research","Manager","תל-אביב","https://il.linkedin.com/jobs/view/manager-data-science-research-at-doubleverify-4400973887?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Intuit","Fintech","xl","Staff AI Scientist, Content Safety","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/staff-ai-scientist-content-safety-at-intuit-4398779818?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Fiverr","Productivity","l","Data Scientist","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/data-scientist-at-fiverr-4325770559?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Lightricks","Digital Media","l","Tech Lead - ML Platform","Scientist","ירושלים","https://il.linkedin.com/jobs/view/tech-lead-ml-platform-at-lightricks-4360524819?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Lightricks","Digital Media","l","Creative AI Student Role","Student","ירושלים","https://il.linkedin.com/jobs/view/creative-ai-student-role-at-lightricks-4399356218?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"ACS Motion Control","Robotics & Automation","m","Applied ML Control Engineer","Scientist","יקנעם עילית","https://www.comeet.com/jobs/ACS/14.000/applied-ml-control-engineer/EA.16F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Tricentis Israel","Productivity","xl","Senior Software Engineer - AI Workspace","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-software-engineer-ai-workspace-at-tricentis-4362489187?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"WorldQuant","Fintech","xl","Lead Python Engineer - AI Technology","Scientist","רמת גן","https://il.linkedin.com/jobs/view/lead-python-engineer-ai-technology-at-worldquant-4378377219?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Dream Security","Cybersecurity","m","Engineering Team Leader - AI Application Foundation","Manager","רמת גן","https://il.linkedin.com/jobs/view/engineering-team-leader-ai-application-foundation-at-dream-4335538616?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"WalkMe","Productivity","l","Marketing AI & Automation Architect","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/marketing-ai-automation-architect-at-walkme-4387939678?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Wiz","Cybersecurity","l","Data Scientist Expert","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/data-scientist-expert-at-wiz-4348315066?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"AppDome","Cybersecurity","m","AI Engineer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-engineer-at-appdome-4378004152?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"CyberArk","Cybersecurity","l","Data Science Manager - AI Solutions","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/data-science-manager-ai-solutions-at-cyberark-4387705613?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"monday.com","Productivity","l","AI GTM Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-gtm-manager-at-monday-com-4377864454?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Augury","Robotics & Automation","l","Director of AI & Agentic Systems","Executive","חיפה","https://il.linkedin.com/jobs/view/director-of-ai-agentic-systems-at-augury-4378600522?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"CyberArk","Cybersecurity","l","Senior Software Engineer - Data and ML Engineering group","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/senior-software-engineer-data-and-ml-engineering-group-at-cyberark-4387334767?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Mobileye","Automotive","l","Physical-AI – Applied Research (CTO Team)","Scientist","ירושלים","https://il.linkedin.com/jobs/view/physical-ai-%E2%80%93-applied-research-cto-team-at-mobileye-4377261103?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Mobileye","Automotive","l","Expert Deep Learning Research Engineer - Road Detection","Scientist","ירושלים","https://il.linkedin.com/jobs/view/expert-deep-learning-research-engineer-road-detection-at-mobileye-4355072625?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Mobileye","Automotive","l","Experienced C++ Compiler Engineer for Deep Learning","Scientist","ירושלים","https://il.linkedin.com/jobs/view/experienced-c%2B%2B-compiler-engineer-for-deep-learning-at-mobileye-4377259222?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Viber","Digital Media","l","Data Scientist","Scientist","בני ברק","https://www.comeet.com/jobs/viber/04.002/data-scientist/EE.36E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Logz.io","Productivity","l","Senior Backend Software Engineer (GenAI Platform)","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-backend-software-engineer-genai-platform-at-logz-io-4400228261?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Booking.com","E-commerce & Retail","xl","Senior Machine Learning Engineer I - GenAI Applications","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-machine-learning-engineer-i-genai-applications-at-booking-com-4255371429?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Bringg","E-commerce & Retail","l","Backend Engineer - AI Driven Development","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/backend-engineer-ai-driven-development-at-bringg-4364704082?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"BeamUP","Sustainable Technology","s","AI & Technology Operations Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-technology-operations-manager-at-beamup-4400251255?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Duve","E-commerce & Retail","m","Full Stack AI Lead","Manager",,"https://il.linkedin.com/jobs/view/full-stack-ai-lead-at-duve-4400203164?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Booking.com","E-commerce & Retail","xl","Senior Machine Learning Scientist I","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-machine-learning-scientist-i-at-booking-com-4345930470?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Varonis Systems","Cybersecurity","l","Senior Machine Learning Engineer (MLE)","Scientist","הרצליה","https://il.linkedin.com/jobs/view/senior-machine-learning-engineer-mle-at-varonis-4387476728?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Dream Security","Cybersecurity","m","Cyber Research Team Lead - Posture","Manager","רמת גן","https://il.linkedin.com/jobs/view/cyber-research-team-lead-posture-at-dream-4345992222?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Bounce","Fintech","s","Senior Data Scientist","Scientist","חשמונאים","https://il.linkedin.com/jobs/view/senior-data-scientist-at-bounce-4377841124?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Forter","Fintech","l","Senior AI Engineer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-ai-engineer-at-forter-4368683517?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Forter","Fintech","l","Senior Applied AI Engineer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-applied-ai-engineer-at-forter-4399849763?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Mobileye","Automotive","l","Senior Algorithm Developer","Scientist","ירושלים","https://il.linkedin.com/jobs/view/senior-algorithm-developer-at-mobileye-4297826819?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Nuvei","Fintech","xl","Data Scientist","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/data-scientist-at-nuvei-4368089781?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Intel","Semiconductors","l","AI/ML Engineer","Scientist","חיפה","https://il.linkedin.com/jobs/view/ai-ml-engineer-at-intel-4375709163?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Digital Turbine","AdTech","xl","Senior Data Scientist","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/senior-data-scientist-at-digital-turbine-4325742634?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Nanit","Health","m","Senior Computer Vision Algorithm Developer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-computer-vision-algorithm-developer-at-nanit-4399468950?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"AppsFlyer","AdTech","l","Data Scientist","Scientist","הרצליה","https://il.linkedin.com/jobs/view/data-scientist-at-appsflyer-4320811230?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Connecteam","Productivity","l","Senior Analytics Engineer – AI Analytics Platform","Scientist","ראשון לציון","https://il.linkedin.com/jobs/view/senior-analytics-engineer-%E2%80%93-ai-analytics-platform-at-connecteam-4385004646?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Mobileye","Automotive","l","Senior Signal Processing Algorithm Developer","Scientist","ירושלים","https://il.linkedin.com/jobs/view/senior-signal-processing-algorithm-developer-at-mobileye-4367889715?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Ceragon Networks","Telecommunications","l","Algorithm Engineer","Scientist","ראש העין","https://www.comeet.com/jobs/Ceragon/D3.003/algorithm-engineer/C8.769?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Nvidia","AI/ML","l","AI Compute Engineer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-compute-engineer-at-nvidia-4395482240?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"torq","Cybersecurity","m","Head of AI Transformation & Business Systems","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-ai-transformation-business-systems-at-torq-4385273172?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Booking.com","E-commerce & Retail","xl","Machine Learning Engineer II - GenAI Applications","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/machine-learning-engineer-ii-genai-applications-at-booking-com-4345693142?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"JFrog","Cloud Computing","l","Director of AI Engineering","Executive","נתניה","https://il.linkedin.com/jobs/view/director-of-ai-engineering-at-jfrog-4376528748?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"ARM","Semiconductors","m","Senior Software ML Engineer","Scientist","רעננה","https://il.linkedin.com/jobs/view/senior-software-ml-engineer-at-arm-4395420733?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Island","Cybersecurity","l","Senior Fullstack Engineer - AI group","Scientist","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-fullstack-engineer---ai-group/D8.A58?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"XTEND","Aerospace","m","AI & Robotics Research & Exploration Specialist","Scientist","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/ai--robotics-research--exploration-specialist/09.861?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Novartis","Health","l","AI Enterprise Security Architect","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-enterprise-security-architect-at-novartis-4383687607?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Toluna","Digital Media","m","Junior Machine Learning Engineer","Scientist","חיפה","https://il.linkedin.com/jobs/view/junior-machine-learning-engineer-at-toluna-4397921222?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Toluna","Digital Media","m","Machine Learning Engineer","Scientist","חיפה","https://il.linkedin.com/jobs/view/machine-learning-engineer-at-toluna-4339523693?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Innodata","AI/ML","xl","Financial Analyst (CFA-Level) – Freelance / Short-Term AI Project (Fully Remote)","Scientist","ירושלים","https://il.linkedin.com/jobs/view/financial-analyst-cfa-level-%E2%80%93-freelance-short-term-ai-project-fully-remote-at-innodata-inc-4397925397?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Nanit","Health","m","Head of AI","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-ai-at-nanit-4398034575?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"CyberArk","Cybersecurity","l","Team Leader - CORA AI group","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/team-leader-cora-ai-group-at-cyberark-4384948310?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Intel","Semiconductors","l","Machine Learning Engineer Student for AI Solutions Group","Student","חיפה","https://il.linkedin.com/jobs/view/machine-learning-engineer-student-for-ai-solutions-group-at-intel-4394495195?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"General Motors","Automotive","l","Senior AI Researcher - AV","Scientist","הרצליה","https://il.linkedin.com/jobs/view/senior-ai-researcher-av-at-general-motors-4386078923?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"DriveNets","Productivity","l","Research Team Leader","Manager","רעננה","https://il.linkedin.com/jobs/view/research-team-leader-at-drivenets-4394492732?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"CyberArk","Cybersecurity","l","Senior AI Software Engineer - CORA AI group","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/senior-ai-software-engineer-cora-ai-group-at-cyberark-4384955155?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Intel","Semiconductors","l","Chip Design Team Lead - AI SOC","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/chip-design-team-lead-ai-soc-at-intel-4394479413?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Mobileye","Automotive","l","Experienced Deep Learning Algorithm Developer – Object Perception Group","Scientist","ירושלים","https://il.linkedin.com/jobs/view/experienced-deep-learning-algorithm-developer-%E2%80%93-object-perception-group-at-mobileye-4394484163?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Guardz","Cybersecurity","m","AI Engineer","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-engineer-at-guardz-4374998325?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Nova Measuring Instruments","Semiconductors","l","Deep Learning Researcher","Scientist","רחובות","https://il.linkedin.com/jobs/view/deep-learning-researcher-at-nova-ltd-4371366752?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Earnix","Fintech","l","Gen AI backend Team Leader","Manager","רמת גן","https://il.linkedin.com/jobs/view/gen-ai-backend-team-leader-at-earnix-4397722041?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Intel","Semiconductors","l","Verification Team Leader for the New AI Group","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/verification-team-leader-for-the-new-ai-group-at-intel-4314726504?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Mobileye","Automotive","l","Senior Computer Vision Data Engineering","Scientist","ירושלים","https://il.linkedin.com/jobs/view/senior-computer-vision-data-engineering-at-mobileye-4394410604?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Amazon","E-commerce & Retail","l","Applied Science Manager, Personalization","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/applied-science-manager-personalization-at-amazon-4344338400?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Armis","Cybersecurity","l","Senior Data Scientist","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-data-scientist-at-armis-4367198264?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Intel","Semiconductors","l","Cache Senior Design Engineer for the new AI Group","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/cache-senior-design-engineer-for-the-new-ai-group-at-intel-4314733384?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Booking.com","E-commerce & Retail","xl","Senior Data Engineer I - GenAI Foundation Models","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-data-engineer-i-genai-foundation-models-at-booking-com-4333800377?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Navina Technologies","Health","m","Data Research Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/data-research-team-lead-at-navina-4378927152?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Navina Technologies","Health","m","Senior Clinical AI Analyst (MD)","Scientist","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-clinical-ai-analyst-md-at-navina-4378929144?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Island","Cybersecurity","l","Senior Fullstack Engineer - AI group - Glilot","Scientist","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-fullstack-engineer---ai-group---glilot/16.F5C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Align Technology","Health","xl","Data Scientist","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/data-scientist-at-align-technology-4321515782?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"CyberArk","Cybersecurity","l","Senior Software Engineer – Secure Agentic AI (Be'er Sheva)","Scientist","פתח תקווה","https://il.linkedin.com/jobs/view/senior-software-engineer-%E2%80%93-secure-agentic-ai-be-er-sheva-at-cyberark-4373308577?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
